ACTUAL_DTE,ACTUAL_DTE,latbin,lonbin,WEIGHTED_INCIDENT_SCORE,RANK
2007,8,42.27,-71.765,16,0.026642984014209593
2007,8,42.27,-71.76,10,0.015985790408525755
2007,8,42.275,-71.875,7,0.010657193605683839
2007,8,42.275,-71.855,53,0.09236234458259325
2007,8,42.275,-71.85000000000001,7,0.010657193605683839
2007,8,42.275,-71.845,21,0.03552397868561279
2007,8,42.275,-71.83500000000001,7,0.010657193605683839
2007,8,42.275,-71.83,9,0.014209591474245116
2007,8,42.275,-71.82000000000001,9,0.014209591474245116
2007,8,42.275,-71.81,7,0.010657193605683839
2007,8,42.275,-71.805,7,0.010657193605683839
2007,8,42.275,-71.8,16,0.026642984014209593
2007,8,42.275,-71.795,87,0.152753108348135
2007,8,42.275,-71.79,41,0.07104795737122557
2007,8,42.275,-71.785,21,0.03552397868561279
2007,8,42.275,-71.78,23,0.03907637655417407
2007,8,42.275,-71.765,9,0.014209591474245116
2007,8,42.28,-71.875,9,0.014209591474245116
2007,8,42.28,-71.865,14,0.023090586145648316
2007,8,42.28,-71.86,7,0.010657193605683839
2007,8,42.28,-71.85000000000001,7,0.010657193605683839
2007,8,42.28,-71.83500000000001,7,0.010657193605683839
2007,8,42.28,-71.82000000000001,3,0.003552397868561279
2007,8,42.28,-71.815,28,0.04795737122557727
2007,8,42.28,-71.81,39,0.0674955595026643
2007,8,42.28,-71.805,18,0.03019538188277087
2007,8,42.28,-71.8,28,0.04795737122557727
2007,8,42.28,-71.795,86,0.15097690941385436
2007,8,42.28,-71.79,9,0.014209591474245116
2007,8,42.28,-71.78,14,0.023090586145648316
2007,8,42.28,-71.765,28,0.04795737122557727
2007,8,42.285000000000004,-71.855,9,0.014209591474245116
2007,8,42.285000000000004,-71.845,7,0.010657193605683839
2007,8,42.285000000000004,-71.82000000000001,5,0.007104795737122557
2007,8,42.285000000000004,-71.815,14,0.023090586145648316
2007,8,42.285000000000004,-71.81,35,0.06039076376554174
2007,8,42.285000000000004,-71.805,14,0.023090586145648316
2007,8,42.285000000000004,-71.795,40,0.06927175843694493
2007,8,42.285000000000004,-71.79,28,0.04795737122557727
2007,8,42.29,-71.845,7,0.010657193605683839
2007,8,42.29,-71.83500000000001,7,0.010657193605683839
2007,8,42.29,-71.82000000000001,7,0.010657193605683839
2007,8,42.29,-71.815,23,0.03907637655417407
2007,8,42.29,-71.81,39,0.0674955595026643
2007,8,42.29,-71.805,53,0.09236234458259325
2007,8,42.29,-71.785,7,0.010657193605683839
2007,8,42.29,-71.78,78,0.13676731793960925
2007,8,42.29,-71.775,49,0.0852575488454707
2007,8,42.295,-71.81,17,0.028419182948490232
2007,8,42.295,-71.805,75,0.13143872113676733
2007,8,42.295,-71.79,9,0.014209591474245116
2007,8,42.295,-71.78,51,0.08880994671403197
2007,8,42.295,-71.775,28,0.04795737122557727
2007,8,42.295,-71.77,61,0.10657193605683836
2007,8,42.295,-71.765,7,0.010657193605683839
2007,8,42.300000000000004,-71.805,5,0.007104795737122557
2007,8,42.300000000000004,-71.8,25,0.04262877442273535
2007,8,42.300000000000004,-71.79,10,0.015985790408525755
2007,8,42.300000000000004,-71.78,76,0.13321492007104796
2007,8,42.300000000000004,-71.775,19,0.03197158081705151
2007,8,42.300000000000004,-71.77,90,0.15808170515097691
2007,8,42.300000000000004,-71.765,21,0.03552397868561279
2007,8,42.305,-71.83500000000001,7,0.010657193605683839
2007,8,42.305,-71.825,7,0.010657193605683839
2007,8,42.305,-71.8,23,0.03907637655417407
2007,8,42.305,-71.795,8,0.012433392539964477
2007,8,42.305,-71.775,84,0.1474245115452931
2007,8,42.31,-71.83500000000001,7,0.010657193605683839
2007,8,42.31,-71.83,7,0.010657193605683839
2007,8,42.31,-71.82000000000001,7,0.010657193605683839
2007,8,42.31,-71.805,17,0.028419182948490232
2007,8,42.31,-71.8,35,0.06039076376554174
2007,8,42.31,-71.78,21,0.03552397868561279
2007,8,42.315,-71.825,5,0.007104795737122557
2007,8,42.315,-71.82000000000001,9,0.014209591474245116
2007,8,42.315,-71.805,35,0.06039076376554174
2007,8,42.315,-71.8,7,0.010657193605683839
2007,8,42.315,-71.795,14,0.023090586145648316
2007,8,42.315,-71.78,9,0.014209591474245116
2007,8,42.315,-71.775,7,0.010657193605683839
2007,8,42.32,-71.805,7,0.010657193605683839
2007,8,42.32,-71.8,14,0.023090586145648316
2007,8,42.32,-71.795,22,0.03730017761989343
2007,8,42.325,-71.805,28,0.04795737122557727
2007,8,42.325,-71.795,7,0.010657193605683839
2007,8,42.33,-71.795,10,0.015985790408525755
2007,8,42.33,-71.79,16,0.026642984014209593
2007,8,42.335,-71.795,7,0.010657193605683839
2007,9,42.21,-71.8,62,0.108348134991119
2007,9,42.215,-71.8,18,0.03019538188277087
2007,9,42.22,-71.805,16,0.026642984014209593
2007,9,42.22,-71.8,9,0.014209591474245116
2007,9,42.22,-71.795,7,0.010657193605683839
2007,9,42.22,-71.785,7,0.010657193605683839
2007,9,42.22,-71.78,7,0.010657193605683839
2007,9,42.225,-71.845,5,0.007104795737122557
2007,9,42.225,-71.81,7,0.010657193605683839
2007,9,42.225,-71.805,23,0.03907637655417407
2007,9,42.225,-71.795,21,0.03552397868561279
2007,9,42.225,-71.79,7,0.010657193605683839
2007,9,42.225,-71.785,14,0.023090586145648316
2007,9,42.225,-71.755,7,0.010657193605683839
2007,9,42.230000000000004,-71.86,7,0.010657193605683839
2007,9,42.230000000000004,-71.85000000000001,14,0.023090586145648316
2007,9,42.230000000000004,-71.845,7,0.010657193605683839
2007,9,42.230000000000004,-71.82000000000001,14,0.023090586145648316
2007,9,42.230000000000004,-71.815,5,0.007104795737122557
2007,9,42.230000000000004,-71.805,7,0.010657193605683839
2007,9,42.230000000000004,-71.8,38,0.06571936056838365
2007,9,42.230000000000004,-71.795,28,0.04795737122557727
2007,9,42.230000000000004,-71.785,7,0.010657193605683839
2007,9,42.230000000000004,-71.77,9,0.014209591474245116
2007,9,42.230000000000004,-71.76,5,0.007104795737122557
2007,9,42.235,-71.86,17,0.028419182948490232
2007,9,42.235,-71.855,44,0.0763765541740675
2007,9,42.235,-71.85000000000001,16,0.026642984014209593
2007,9,42.235,-71.84,7,0.010657193605683839
2007,9,42.235,-71.83500000000001,16,0.026642984014209593
2007,9,42.235,-71.82000000000001,7,0.010657193605683839
2007,9,42.235,-71.815,52,0.0905861456483126
2007,9,42.235,-71.8,23,0.03907637655417407
2007,9,42.235,-71.79,21,0.03552397868561279
2007,9,42.235,-71.77,23,0.03907637655417407
2007,9,42.235,-71.755,14,0.023090586145648316
2007,9,42.235,-71.75,16,0.026642984014209593
2007,9,42.24,-71.865,32,0.055062166962699825
2007,9,42.24,-71.86,7,0.010657193605683839
2007,9,42.24,-71.855,9,0.014209591474245116
2007,9,42.24,-71.85000000000001,19,0.03197158081705151
2007,9,42.24,-71.845,89,0.15630550621669628
2007,9,42.24,-71.84,26,0.04440497335701599
2007,9,42.24,-71.83500000000001,23,0.03907637655417407
2007,9,42.24,-71.83,54,0.09413854351687388
2007,9,42.24,-71.825,54,0.09413854351687388
2007,9,42.24,-71.82000000000001,40,0.06927175843694493
2007,9,42.24,-71.815,43,0.07460035523978685
2007,9,42.24,-71.81,3,0.003552397868561279
2007,9,42.24,-71.805,12,0.019538188277087035
2007,9,42.24,-71.8,43,0.07460035523978685
2007,9,42.24,-71.795,28,0.04795737122557727
2007,9,42.24,-71.79,34,0.0586145648312611
2007,9,42.24,-71.78,7,0.010657193605683839
2007,9,42.24,-71.76,14,0.023090586145648316
2007,9,42.24,-71.755,7,0.010657193605683839
2007,9,42.24,-71.745,7,0.010657193605683839
2007,9,42.24,-71.74,14,0.023090586145648316
2007,9,42.245,-71.865,7,0.010657193605683839
2007,9,42.245,-71.86,9,0.014209591474245116
2007,9,42.245,-71.855,7,0.010657193605683839
2007,9,42.245,-71.845,28,0.04795737122557727
2007,9,42.245,-71.84,7,0.010657193605683839
2007,9,42.245,-71.83500000000001,36,0.06216696269982238
2007,9,42.245,-71.83,103,0.18117229129662524
2007,9,42.245,-71.825,73,0.12788632326820606
2007,9,42.245,-71.82000000000001,34,0.0586145648312611
2007,9,42.245,-71.815,31,0.05328596802841919
2007,9,42.245,-71.81,7,0.010657193605683839
2007,9,42.245,-71.805,30,0.05150976909413855
2007,9,42.245,-71.8,124,0.21847246891651867
2007,9,42.245,-71.795,24,0.04085257548845471
2007,9,42.245,-71.79,33,0.056838365896980464
2007,9,42.245,-71.785,23,0.03907637655417407
2007,9,42.245,-71.78,7,0.010657193605683839
2007,9,42.245,-71.775,7,0.010657193605683839
2007,9,42.245,-71.77,14,0.023090586145648316
2007,9,42.245,-71.765,10,0.015985790408525755
2007,9,42.245,-71.755,7,0.010657193605683839
2007,9,42.25,-71.86,2,0.0017761989342806395
2007,9,42.25,-71.85000000000001,16,0.026642984014209593
2007,9,42.25,-71.84,14,0.023090586145648316
2007,9,42.25,-71.83500000000001,63,0.11012433392539964
2007,9,42.25,-71.83,60,0.10479573712255773
2007,9,42.25,-71.825,71,0.12433392539964476
2007,9,42.25,-71.82000000000001,83,0.14564831261101244
2007,9,42.25,-71.815,93,0.16341030195381884
2007,9,42.25,-71.81,47,0.0817051509769094
2007,9,42.25,-71.805,65,0.11367673179396093
2007,9,42.25,-71.8,151,0.2664298401420959
2007,9,42.25,-71.795,130,0.22912966252220252
2007,9,42.25,-71.79,122,0.21492007104795738
2007,9,42.25,-71.785,70,0.12255772646536411
2007,9,42.25,-71.78,28,0.04795737122557727
2007,9,42.25,-71.775,21,0.03552397868561279
2007,9,42.25,-71.77,17,0.028419182948490232
2007,9,42.25,-71.76,7,0.010657193605683839
2007,9,42.25,-71.755,3,0.003552397868561279
2007,9,42.255,-71.86,7,0.010657193605683839
2007,9,42.255,-71.855,44,0.0763765541740675
2007,9,42.255,-71.85000000000001,7,0.010657193605683839
2007,9,42.255,-71.84,5,0.007104795737122557
2007,9,42.255,-71.83500000000001,3,0.003552397868561279
2007,9,42.255,-71.83,61,0.10657193605683836
2007,9,42.255,-71.825,100,0.17584369449378331
2007,9,42.255,-71.82000000000001,109,0.19182948490230908
2007,9,42.255,-71.815,165,0.2912966252220249
2007,9,42.255,-71.81,262,0.4635879218472469
2007,9,42.255,-71.805,68,0.11900532859680284
2007,9,42.255,-71.8,107,0.1882770870337478
2007,9,42.255,-71.795,62,0.108348134991119
2007,9,42.255,-71.79,104,0.18294849023090587
2007,9,42.255,-71.785,47,0.0817051509769094
2007,9,42.255,-71.78,39,0.0674955595026643
2007,9,42.255,-71.775,7,0.010657193605683839
2007,9,42.255,-71.77,7,0.010657193605683839
2007,9,42.255,-71.76,9,0.014209591474245116
2007,9,42.26,-71.84,17,0.028419182948490232
2007,9,42.26,-71.83500000000001,28,0.04795737122557727
2007,9,42.26,-71.83,42,0.07282415630550622
2007,9,42.26,-71.825,17,0.028419182948490232
2007,9,42.26,-71.82000000000001,190,0.33570159857904086
2007,9,42.26,-71.815,116,0.20426287744227356
2007,9,42.26,-71.81,87,0.152753108348135
2007,9,42.26,-71.805,232,0.4103019538188277
2007,9,42.26,-71.8,7,0.010657193605683839
2007,9,42.26,-71.795,36,0.06216696269982238
2007,9,42.26,-71.79,26,0.04440497335701599
2007,9,42.26,-71.785,19,0.03197158081705151
2007,9,42.26,-71.78,14,0.023090586145648316
2007,9,42.265,-71.84,28,0.04795737122557727
2007,9,42.265,-71.83500000000001,21,0.03552397868561279
2007,9,42.265,-71.83,3,0.003552397868561279
2007,9,42.265,-71.825,7,0.010657193605683839
2007,9,42.265,-71.82000000000001,21,0.03552397868561279
2007,9,42.265,-71.815,61,0.10657193605683836
2007,9,42.265,-71.81,127,0.2238010657193606
2007,9,42.265,-71.805,177,0.3126110124333925
2007,9,42.265,-71.8,103,0.18117229129662524
2007,9,42.265,-71.795,58,0.10124333925399645
2007,9,42.265,-71.79,70,0.12255772646536411
2007,9,42.265,-71.785,24,0.04085257548845471
2007,9,42.265,-71.78,29,0.04973357015985791
2007,9,42.265,-71.775,30,0.05150976909413855
2007,9,42.265,-71.77,18,0.03019538188277087
2007,9,42.265,-71.76,26,0.04440497335701599
2007,9,42.27,-71.85000000000001,7,0.010657193605683839
2007,9,42.27,-71.84,19,0.03197158081705151
2007,9,42.27,-71.83500000000001,13,0.021314387211367674
2007,9,42.27,-71.82000000000001,49,0.0852575488454707
2007,9,42.27,-71.815,17,0.028419182948490232
2007,9,42.27,-71.81,75,0.13143872113676733
2007,9,42.27,-71.805,41,0.07104795737122557
2007,9,42.27,-71.8,85,0.14920071047957373
2007,9,42.27,-71.795,37,0.06394316163410302
2007,9,42.27,-71.79,83,0.14564831261101244
2007,9,42.27,-71.785,32,0.055062166962699825
2007,9,42.27,-71.78,7,0.010657193605683839
2007,9,42.27,-71.775,12,0.019538188277087035
2007,9,42.27,-71.77,9,0.014209591474245116
2007,9,42.27,-71.765,21,0.03552397868561279
2007,9,42.27,-71.76,7,0.010657193605683839
2007,9,42.275,-71.885,3,0.003552397868561279
2007,9,42.275,-71.855,9,0.014209591474245116
2007,9,42.275,-71.845,9,0.014209591474245116
2007,9,42.275,-71.84,7,0.010657193605683839
2007,9,42.275,-71.83500000000001,7,0.010657193605683839
2007,9,42.275,-71.82000000000001,9,0.014209591474245116
2007,9,42.275,-71.815,7,0.010657193605683839
2007,9,42.275,-71.805,35,0.06039076376554174
2007,9,42.275,-71.8,30,0.05150976909413855
2007,9,42.275,-71.795,102,0.1793960923623446
2007,9,42.275,-71.79,28,0.04795737122557727
2007,9,42.275,-71.785,16,0.026642984014209593
2007,9,42.28,-71.87,14,0.023090586145648316
2007,9,42.28,-71.865,7,0.010657193605683839
2007,9,42.28,-71.85000000000001,21,0.03552397868561279
2007,9,42.28,-71.82000000000001,7,0.010657193605683839
2007,9,42.28,-71.815,23,0.03907637655417407
2007,9,42.28,-71.81,8,0.012433392539964477
2007,9,42.28,-71.805,33,0.056838365896980464
2007,9,42.28,-71.8,7,0.010657193605683839
2007,9,42.28,-71.795,161,0.2841918294849023
2007,9,42.28,-71.765,14,0.023090586145648316
2007,9,42.28,-71.76,7,0.010657193605683839
2007,9,42.285000000000004,-71.86,7,0.010657193605683839
2007,9,42.285000000000004,-71.81,21,0.03552397868561279
2007,9,42.285000000000004,-71.805,7,0.010657193605683839
2007,9,42.285000000000004,-71.795,7,0.010657193605683839
2007,9,42.285000000000004,-71.79,28,0.04795737122557727
2007,9,42.285000000000004,-71.775,7,0.010657193605683839
2007,9,42.285000000000004,-71.765,14,0.023090586145648316
2007,9,42.29,-71.845,7,0.010657193605683839
2007,9,42.29,-71.82000000000001,9,0.014209591474245116
2007,9,42.29,-71.815,7,0.010657193605683839
2007,9,42.29,-71.81,42,0.07282415630550622
2007,9,42.29,-71.805,21,0.03552397868561279
2007,9,42.29,-71.795,19,0.03197158081705151
2007,9,42.29,-71.785,12,0.019538188277087035
2007,9,42.29,-71.78,59,0.10301953818827708
2007,9,42.29,-71.775,77,0.13499111900532862
2007,9,42.295,-71.82000000000001,7,0.010657193605683839
2007,9,42.295,-71.81,3,0.003552397868561279
2007,9,42.295,-71.805,68,0.11900532859680284
2007,9,42.295,-71.79,31,0.05328596802841919
2007,9,42.295,-71.78,91,0.15985790408525757
2007,9,42.295,-71.775,14,0.023090586145648316
2007,9,42.295,-71.77,40,0.06927175843694493
2007,9,42.295,-71.765,5,0.007104795737122557
2007,9,42.300000000000004,-71.84,7,0.010657193605683839
2007,9,42.300000000000004,-71.83500000000001,7,0.010657193605683839
2007,9,42.300000000000004,-71.82000000000001,17,0.028419182948490232
2007,9,42.300000000000004,-71.805,9,0.014209591474245116
2007,9,42.300000000000004,-71.8,44,0.0763765541740675
2007,9,42.300000000000004,-71.79,7,0.010657193605683839
2007,9,42.300000000000004,-71.785,14,0.023090586145648316
2007,9,42.300000000000004,-71.78,62,0.108348134991119
2007,9,42.300000000000004,-71.775,22,0.03730017761989343
2007,9,42.300000000000004,-71.77,58,0.10124333925399645
2007,9,42.300000000000004,-71.765,39,0.0674955595026643
2007,9,42.305,-71.83500000000001,9,0.014209591474245116
2007,9,42.305,-71.83,7,0.010657193605683839
2007,9,42.305,-71.8,24,0.04085257548845471
2007,9,42.305,-71.795,10,0.015985790408525755
2007,9,42.305,-71.79,18,0.03019538188277087
2007,9,42.305,-71.785,9,0.014209591474245116
2007,9,42.305,-71.775,55,0.09591474245115453
2007,9,42.31,-71.82000000000001,18,0.03019538188277087
2007,9,42.31,-71.815,7,0.010657193605683839
2007,9,42.31,-71.805,23,0.03907637655417407
2007,9,42.31,-71.8,28,0.04795737122557727
2007,9,42.31,-71.79,7,0.010657193605683839
2007,9,42.31,-71.785,14,0.023090586145648316
2007,9,42.31,-71.78,26,0.04440497335701599
2007,9,42.315,-71.805,7,0.010657193605683839
2007,9,42.315,-71.8,28,0.04795737122557727
2007,9,42.315,-71.78,28,0.04795737122557727
2007,9,42.32,-71.795,7,0.010657193605683839
2007,9,42.325,-71.805,5,0.007104795737122557
2007,9,42.325,-71.8,28,0.04795737122557727
2007,9,42.325,-71.795,28,0.04795737122557727
2007,9,42.33,-71.8,21,0.03552397868561279
2007,9,42.33,-71.795,9,0.014209591474245116
2007,9,42.335,-71.795,9,0.014209591474245116
2007,10,0.0,0.0,14,0.023090586145648316
2007,10,42.21,-71.8,28,0.04795737122557727
2007,10,42.215,-71.805,7,0.010657193605683839
2007,10,42.215,-71.8,21,0.03552397868561279
2007,10,42.22,-71.805,21,0.03552397868561279
2007,10,42.22,-71.8,5,0.007104795737122557
2007,10,42.225,-71.85000000000001,9,0.014209591474245116
2007,10,42.225,-71.84,5,0.007104795737122557
2007,10,42.225,-71.805,7,0.010657193605683839
2007,10,42.225,-71.8,19,0.03197158081705151
2007,10,42.225,-71.795,9,0.014209591474245116
2007,10,42.225,-71.79,7,0.010657193605683839
2007,10,42.230000000000004,-71.85000000000001,25,0.04262877442273535
2007,10,42.230000000000004,-71.845,12,0.019538188277087035
2007,10,42.230000000000004,-71.84,22,0.03730017761989343
2007,10,42.230000000000004,-71.82000000000001,7,0.010657193605683839
2007,10,42.230000000000004,-71.81,7,0.010657193605683839
2007,10,42.230000000000004,-71.805,21,0.03552397868561279
2007,10,42.230000000000004,-71.795,26,0.04440497335701599
2007,10,42.230000000000004,-71.765,7,0.010657193605683839
2007,10,42.235,-71.86,3,0.003552397868561279
2007,10,42.235,-71.855,9,0.014209591474245116
2007,10,42.235,-71.85000000000001,14,0.023090586145648316
2007,10,42.235,-71.845,14,0.023090586145648316
2007,10,42.235,-71.83500000000001,14,0.023090586145648316
2007,10,42.235,-71.82000000000001,9,0.014209591474245116
2007,10,42.235,-71.815,25,0.04262877442273535
2007,10,42.235,-71.81,8,0.012433392539964477
2007,10,42.235,-71.8,30,0.05150976909413855
2007,10,42.235,-71.795,3,0.003552397868561279
2007,10,42.235,-71.79,7,0.010657193605683839
2007,10,42.235,-71.785,7,0.010657193605683839
2007,10,42.235,-71.76,7,0.010657193605683839
2007,10,42.235,-71.755,14,0.023090586145648316
2007,10,42.235,-71.75,7,0.010657193605683839
2007,10,42.24,-71.865,21,0.03552397868561279
2007,10,42.24,-71.855,16,0.026642984014209593
2007,10,42.24,-71.85000000000001,42,0.07282415630550622
2007,10,42.24,-71.845,56,0.09769094138543517
2007,10,42.24,-71.84,7,0.010657193605683839
2007,10,42.24,-71.83500000000001,35,0.06039076376554174
2007,10,42.24,-71.83,93,0.16341030195381884
2007,10,42.24,-71.825,63,0.11012433392539964
2007,10,42.24,-71.82000000000001,36,0.06216696269982238
2007,10,42.24,-71.815,9,0.014209591474245116
2007,10,42.24,-71.81,21,0.03552397868561279
2007,10,42.24,-71.805,21,0.03552397868561279
2007,10,42.24,-71.8,72,0.1261101243339254
2007,10,42.24,-71.795,68,0.11900532859680284
2007,10,42.24,-71.785,23,0.03907637655417407
2007,10,42.24,-71.765,14,0.023090586145648316
2007,10,42.24,-71.76,14,0.023090586145648316
2007,10,42.24,-71.75,14,0.023090586145648316
2007,10,42.24,-71.745,7,0.010657193605683839
2007,10,42.24,-71.74,7,0.010657193605683839
2007,10,42.245,-71.865,7,0.010657193605683839
2007,10,42.245,-71.86,14,0.023090586145648316
2007,10,42.245,-71.855,3,0.003552397868561279
2007,10,42.245,-71.84,12,0.019538188277087035
2007,10,42.245,-71.83500000000001,78,0.13676731793960925
2007,10,42.245,-71.83,75,0.13143872113676733
2007,10,42.245,-71.825,61,0.10657193605683836
2007,10,42.245,-71.82000000000001,57,0.0994671403197158
2007,10,42.245,-71.815,42,0.07282415630550622
2007,10,42.245,-71.81,64,0.11190053285968028
2007,10,42.245,-71.805,35,0.06039076376554174
2007,10,42.245,-71.8,95,0.16696269982238013
2007,10,42.245,-71.795,25,0.04262877442273535
2007,10,42.245,-71.79,63,0.11012433392539964
2007,10,42.245,-71.785,16,0.026642984014209593
2007,10,42.245,-71.78,7,0.010657193605683839
2007,10,42.245,-71.775,7,0.010657193605683839
2007,10,42.245,-71.765,63,0.11012433392539964
2007,10,42.245,-71.755,7,0.010657193605683839
2007,10,42.25,-71.87,28,0.04795737122557727
2007,10,42.25,-71.865,7,0.010657193605683839
2007,10,42.25,-71.85000000000001,31,0.05328596802841919
2007,10,42.25,-71.84,16,0.026642984014209593
2007,10,42.25,-71.83500000000001,56,0.09769094138543517
2007,10,42.25,-71.83,93,0.16341030195381884
2007,10,42.25,-71.825,103,0.18117229129662524
2007,10,42.25,-71.82000000000001,105,0.18472468916518653
2007,10,42.25,-71.815,79,0.13854351687388988
2007,10,42.25,-71.81,17,0.028419182948490232
2007,10,42.25,-71.805,74,0.1296625222024867
2007,10,42.25,-71.8,166,0.2930728241563055
2007,10,42.25,-71.795,69,0.12078152753108348
2007,10,42.25,-71.79,73,0.12788632326820606
2007,10,42.25,-71.785,39,0.0674955595026643
2007,10,42.25,-71.78,42,0.07282415630550622
2007,10,42.25,-71.775,37,0.06394316163410302
2007,10,42.25,-71.77,30,0.05150976909413855
2007,10,42.25,-71.755,7,0.010657193605683839
2007,10,42.255,-71.86,14,0.023090586145648316
2007,10,42.255,-71.855,23,0.03907637655417407
2007,10,42.255,-71.84,21,0.03552397868561279
2007,10,42.255,-71.83500000000001,30,0.05150976909413855
2007,10,42.255,-71.83,59,0.10301953818827708
2007,10,42.255,-71.825,150,0.26465364120781526
2007,10,42.255,-71.82000000000001,109,0.19182948490230908
2007,10,42.255,-71.815,139,0.24511545293072826
2007,10,42.255,-71.81,231,0.40852575488454707
2007,10,42.255,-71.805,26,0.04440497335701599
2007,10,42.255,-71.8,85,0.14920071047957373
2007,10,42.255,-71.795,46,0.07992895204262877
2007,10,42.255,-71.79,35,0.06039076376554174
2007,10,42.255,-71.785,48,0.08348134991119005
2007,10,42.255,-71.78,24,0.04085257548845471
2007,10,42.255,-71.775,30,0.05150976909413855
2007,10,42.255,-71.77,7,0.010657193605683839
2007,10,42.255,-71.765,24,0.04085257548845471
2007,10,42.26,-71.85000000000001,25,0.04262877442273535
2007,10,42.26,-71.845,14,0.023090586145648316
2007,10,42.26,-71.84,21,0.03552397868561279
2007,10,42.26,-71.83500000000001,26,0.04440497335701599
2007,10,42.26,-71.83,28,0.04795737122557727
2007,10,42.26,-71.825,48,0.08348134991119005
2007,10,42.26,-71.82000000000001,136,0.23978685612788633
2007,10,42.26,-71.815,185,0.3268206039076377
2007,10,42.26,-71.81,135,0.2380106571936057
2007,10,42.26,-71.805,190,0.33570159857904086
2007,10,42.26,-71.8,62,0.108348134991119
2007,10,42.26,-71.795,58,0.10124333925399645
2007,10,42.26,-71.79,54,0.09413854351687388
2007,10,42.26,-71.785,16,0.026642984014209593
2007,10,42.26,-71.78,7,0.010657193605683839
2007,10,42.26,-71.775,14,0.023090586145648316
2007,10,42.26,-71.77,41,0.07104795737122557
2007,10,42.26,-71.755,14,0.023090586145648316
2007,10,42.265,-71.845,14,0.023090586145648316
2007,10,42.265,-71.84,21,0.03552397868561279
2007,10,42.265,-71.83500000000001,21,0.03552397868561279
2007,10,42.265,-71.83,14,0.023090586145648316
2007,10,42.265,-71.825,14,0.023090586145648316
2007,10,42.265,-71.82000000000001,23,0.03907637655417407
2007,10,42.265,-71.815,90,0.15808170515097691
2007,10,42.265,-71.81,106,0.18650088809946716
2007,10,42.265,-71.805,225,0.3978685612788632
2007,10,42.265,-71.8,95,0.16696269982238013
2007,10,42.265,-71.795,33,0.056838365896980464
2007,10,42.265,-71.79,58,0.10124333925399645
2007,10,42.265,-71.785,21,0.03552397868561279
2007,10,42.265,-71.78,19,0.03197158081705151
2007,10,42.265,-71.775,42,0.07282415630550622
2007,10,42.265,-71.77,33,0.056838365896980464
2007,10,42.265,-71.76,12,0.019538188277087035
2007,10,42.27,-71.85000000000001,12,0.019538188277087035
2007,10,42.27,-71.845,7,0.010657193605683839
2007,10,42.27,-71.84,19,0.03197158081705151
2007,10,42.27,-71.83500000000001,14,0.023090586145648316
2007,10,42.27,-71.82000000000001,26,0.04440497335701599
2007,10,42.27,-71.815,30,0.05150976909413855
2007,10,42.27,-71.81,76,0.13321492007104796
2007,10,42.27,-71.805,9,0.014209591474245116
2007,10,42.27,-71.8,31,0.05328596802841919
2007,10,42.27,-71.795,62,0.108348134991119
2007,10,42.27,-71.79,84,0.1474245115452931
2007,10,42.27,-71.785,37,0.06394316163410302
2007,10,42.27,-71.78,22,0.03730017761989343
2007,10,42.27,-71.775,16,0.026642984014209593
2007,10,42.27,-71.77,14,0.023090586145648316
2007,10,42.27,-71.765,37,0.06394316163410302
2007,10,42.275,-71.865,9,0.014209591474245116
2007,10,42.275,-71.855,17,0.028419182948490232
2007,10,42.275,-71.85000000000001,10,0.015985790408525755
2007,10,42.275,-71.84,7,0.010657193605683839
2007,10,42.275,-71.83500000000001,38,0.06571936056838365
2007,10,42.275,-71.83,14,0.023090586145648316
2007,10,42.275,-71.825,7,0.010657193605683839
2007,10,42.275,-71.81,12,0.019538188277087035
2007,10,42.275,-71.805,14,0.023090586145648316
2007,10,42.275,-71.8,37,0.06394316163410302
2007,10,42.275,-71.795,72,0.1261101243339254
2007,10,42.275,-71.79,64,0.11190053285968028
2007,10,42.275,-71.77,7,0.010657193605683839
2007,10,42.275,-71.765,5,0.007104795737122557
2007,10,42.28,-71.865,7,0.010657193605683839
2007,10,42.28,-71.845,9,0.014209591474245116
2007,10,42.28,-71.815,9,0.014209591474245116
2007,10,42.28,-71.81,5,0.007104795737122557
2007,10,42.28,-71.805,16,0.026642984014209593
2007,10,42.28,-71.795,93,0.16341030195381884
2007,10,42.28,-71.79,14,0.023090586145648316
2007,10,42.28,-71.78,21,0.03552397868561279
2007,10,42.285000000000004,-71.845,7,0.010657193605683839
2007,10,42.285000000000004,-71.83500000000001,14,0.023090586145648316
2007,10,42.285000000000004,-71.81,23,0.03907637655417407
2007,10,42.285000000000004,-71.805,53,0.09236234458259325
2007,10,42.285000000000004,-71.795,28,0.04795737122557727
2007,10,42.285000000000004,-71.79,45,0.07815275310834813
2007,10,42.285000000000004,-71.765,10,0.015985790408525755
2007,10,42.29,-71.845,7,0.010657193605683839
2007,10,42.29,-71.815,28,0.04795737122557727
2007,10,42.29,-71.81,23,0.03907637655417407
2007,10,42.29,-71.805,7,0.010657193605683839
2007,10,42.29,-71.8,7,0.010657193605683839
2007,10,42.29,-71.795,7,0.010657193605683839
2007,10,42.29,-71.79,16,0.026642984014209593
2007,10,42.29,-71.785,5,0.007104795737122557
2007,10,42.29,-71.78,47,0.0817051509769094
2007,10,42.29,-71.775,38,0.06571936056838365
2007,10,42.29,-71.765,7,0.010657193605683839
2007,10,42.295,-71.81,14,0.023090586145648316
2007,10,42.295,-71.805,66,0.11545293072824156
