,Year,latbin,lonbin,WEIGHTED_INCIDENT_SCORE,RANK
6077,2017,42.28,-71.795,835,0.22383252818035426
6078,2017,42.28,-71.79,167,0.04455179817498658
6079,2017,42.28,-71.78,22,0.005636070853462158
6080,2017,42.28,-71.765,154,0.04106280193236715
6081,2017,42.28,-71.76,14,0.0034889962426194313
6082,2017,42.285000000000004,-71.875,9,0.0021470746108427268
6083,2017,42.285000000000004,-71.865,25,0.00644122383252818
6084,2017,42.285000000000004,-71.855,19,0.004830917874396135
6085,2017,42.285000000000004,-71.85000000000001,23,0.005904455179817498
6086,2017,42.285000000000004,-71.845,28,0.007246376811594203
6087,2017,42.285000000000004,-71.84,9,0.0021470746108427268
6088,2017,42.285000000000004,-71.83500000000001,18,0.004562533548040794
6089,2017,42.285000000000004,-71.83,12,0.0029522275899087494
6090,2017,42.285000000000004,-71.825,27,0.006977992485238862
6091,2017,42.285000000000004,-71.82000000000001,19,0.004830917874396135
6092,2017,42.285000000000004,-71.815,75,0.01986044015029522
6093,2017,42.285000000000004,-71.81,284,0.07595276435856146
6094,2017,42.285000000000004,-71.805,176,0.04696725711218465
6095,2017,42.285000000000004,-71.8,7,0.0016103059581320453
6096,2017,42.285000000000004,-71.795,350,0.09366612989801396
6097,2017,42.285000000000004,-71.79,116,0.030864197530864196
6098,2017,42.285000000000004,-71.785,14,0.0034889962426194313
6099,2017,42.285000000000004,-71.78,33,0.008588298443370907
6100,2017,42.285000000000004,-71.775,21,0.0053676865271068165
6101,2017,42.285000000000004,-71.765,61,0.01610305958132045
6102,2017,42.285000000000004,-71.76,30,0.007783145464304884
6103,2017,42.29,-71.86,16,0.004025764895330112
6104,2017,42.29,-71.855,19,0.004830917874396135
6105,2017,42.29,-71.85000000000001,7,0.0016103059581320453
6106,2017,42.29,-71.845,19,0.004830917874396135
6107,2017,42.29,-71.84,51,0.013419216317767043
6108,2017,42.29,-71.83500000000001,20,0.005099302200751475
6109,2017,42.29,-71.825,33,0.008588298443370907
6110,2017,42.29,-71.82000000000001,45,0.011808910359634998
6111,2017,42.29,-71.815,97,0.02576489533011272
6112,2017,42.29,-71.81,347,0.09286097691894793
6113,2017,42.29,-71.805,278,0.07434245840042941
6114,2017,42.29,-71.8,26,0.006709608158883521
6115,2017,42.29,-71.795,93,0.024691358024691357
6116,2017,42.29,-71.79,40,0.010466988727858293
6117,2017,42.29,-71.785,97,0.02576489533011272
6118,2017,42.29,-71.78,552,0.1478797638217928
6119,2017,42.29,-71.775,504,0.13499731615673644
6120,2017,42.29,-71.765,37,0.009661835748792272
6121,2017,42.29,-71.76,7,0.0016103059581320453
6122,2017,42.295,-71.85000000000001,7,0.0016103059581320453
6123,2017,42.295,-71.845,26,0.006709608158883521
6124,2017,42.295,-71.84,35,0.00912506709608159
6125,2017,42.295,-71.83500000000001,16,0.004025764895330112
6126,2017,42.295,-71.825,14,0.0034889962426194313
6127,2017,42.295,-71.82000000000001,35,0.00912506709608159
6128,2017,42.295,-71.815,3,0.0005367686527106817
6129,2017,42.295,-71.81,142,0.03784219001610306
6130,2017,42.295,-71.805,289,0.07729468599033816
6131,2017,42.295,-71.8,107,0.028448738593666128
6132,2017,42.295,-71.795,53,0.013955984970477725
6133,2017,42.295,-71.79,256,0.06843800322061191
6134,2017,42.295,-71.785,12,0.0029522275899087494
6135,2017,42.295,-71.78,424,0.11352657004830918
6136,2017,42.295,-71.775,358,0.09581320450885668
6137,2017,42.295,-71.77,383,0.1025228126677402
6138,2017,42.295,-71.765,88,0.023349436392914653
6139,2017,42.295,-71.76,28,0.007246376811594203
6140,2017,42.300000000000004,-71.85000000000001,7,0.0016103059581320453
6141,2017,42.300000000000004,-71.845,40,0.010466988727858293
6142,2017,42.300000000000004,-71.84,7,0.0016103059581320453
6143,2017,42.300000000000004,-71.83500000000001,38,0.009930220075147612
6144,2017,42.300000000000004,-71.83,16,0.004025764895330112
6145,2017,42.300000000000004,-71.825,27,0.006977992485238862
6146,2017,42.300000000000004,-71.82000000000001,33,0.008588298443370907
6147,2017,42.300000000000004,-71.815,7,0.0016103059581320453
6148,2017,42.300000000000004,-71.81,77,0.020397208803005905
6149,2017,42.300000000000004,-71.805,106,0.02818035426731079
6150,2017,42.300000000000004,-71.8,327,0.08749329039184112
6151,2017,42.300000000000004,-71.795,65,0.017176596886741814
6152,2017,42.300000000000004,-71.79,68,0.017981749865807837
6153,2017,42.300000000000004,-71.785,87,0.02308105206655931
6154,2017,42.300000000000004,-71.78,245,0.06548577563070317
6155,2017,42.300000000000004,-71.775,124,0.033011272141706925
6156,2017,42.300000000000004,-71.77,325,0.08695652173913043
6157,2017,42.300000000000004,-71.765,206,0.055018786902844875
6158,2017,42.305,-71.84,6,0.0013419216317767041
6159,2017,42.305,-71.83500000000001,37,0.009661835748792272
6160,2017,42.305,-71.825,14,0.0034889962426194313
6161,2017,42.305,-71.82000000000001,21,0.0053676865271068165
6162,2017,42.305,-71.815,6,0.0013419216317767041
6163,2017,42.305,-71.805,41,0.010735373054213635
6164,2017,42.305,-71.8,164,0.04374664519592056
6165,2017,42.305,-71.795,51,0.013419216317767043
6166,2017,42.305,-71.79,42,0.011003757380568975
6167,2017,42.305,-71.785,127,0.033816425120772944
6168,2017,42.305,-71.78,33,0.008588298443370907
6169,2017,42.305,-71.775,398,0.10654857756307032
6170,2017,42.305,-71.77,19,0.004830917874396135
6171,2017,42.31,-71.83500000000001,10,0.0024154589371980675
6172,2017,42.31,-71.83,5,0.0010735373054213634
6173,2017,42.31,-71.82000000000001,14,0.0034889962426194313
6174,2017,42.31,-71.815,75,0.01986044015029522
6175,2017,42.31,-71.81,7,0.0016103059581320453
6176,2017,42.31,-71.805,30,0.007783145464304884
6177,2017,42.31,-71.8,106,0.02818035426731079
6178,2017,42.31,-71.795,34,0.00885668276972625
6179,2017,42.31,-71.79,60,0.015834675254965107
6180,2017,42.31,-71.785,102,0.027106816961889425
6181,2017,42.31,-71.78,33,0.008588298443370907
6182,2017,42.31,-71.775,14,0.0034889962426194313
6183,2017,42.315,-71.825,32,0.008319914117015567
6184,2017,42.315,-71.82000000000001,10,0.0024154589371980675
6185,2017,42.315,-71.815,10,0.0024154589371980675
6186,2017,42.315,-71.805,41,0.010735373054213635
6187,2017,42.315,-71.8,74,0.019592055823939882
6188,2017,42.315,-71.795,79,0.020933977455716585
6189,2017,42.315,-71.79,21,0.0053676865271068165
6190,2017,42.315,-71.785,15,0.0037573805689747716
6191,2017,42.315,-71.78,86,0.02281266774020397
6192,2017,42.315,-71.775,32,0.008319914117015567
6193,2017,42.32,-71.82000000000001,7,0.0016103059581320453
6194,2017,42.32,-71.81,14,0.0034889962426194313
6195,2017,42.32,-71.8,111,0.029522275899087493
6196,2017,42.32,-71.795,226,0.06038647342995169
6197,2017,42.32,-71.79,24,0.006172839506172839
6198,2017,42.32,-71.785,9,0.0021470746108427268
6199,2017,42.325,-71.81,32,0.008319914117015567
6200,2017,42.325,-71.805,75,0.01986044015029522
6201,2017,42.325,-71.8,88,0.023349436392914653
6202,2017,42.325,-71.795,86,0.02281266774020397
6203,2017,42.325,-71.79,9,0.0021470746108427268
6204,2017,42.33,-71.82000000000001,9,0.0021470746108427268
6205,2017,42.33,-71.8,53,0.013955984970477725
6206,2017,42.33,-71.795,48,0.01261406333870102
6207,2017,42.33,-71.79,39,0.010198604401502952
6208,2017,42.33,-71.785,7,0.0016103059581320453
6209,2017,42.335,-71.795,9,0.0021470746108427268
6210,2017,42.335,-71.79,40,0.010466988727858293
6211,2017,42.335,-71.785,9,0.0021470746108427268
6212,2017,42.34,-71.79,41,0.010735373054213635
6213,2018,0.0,0.0,254,0.06790123456790123
6214,2018,38.94,-77.025,7,0.0016103059581320453
6215,2018,42.21,-71.8,239,0.06387546967257111
6216,2018,42.21,-71.795,22,0.005636070853462158
6217,2018,42.21,-71.79,10,0.0024154589371980675
6218,2018,42.215,-71.805,76,0.020128824476650563
6219,2018,42.215,-71.8,119,0.03166935050993022
6220,2018,42.215,-71.785,18,0.004562533548040794
6221,2018,42.22,-71.81,3,0.0005367686527106817
6222,2018,42.22,-71.805,181,0.04830917874396135
6223,2018,42.22,-71.8,56,0.014761137949543748
6224,2018,42.22,-71.79,28,0.007246376811594203
6225,2018,42.22,-71.785,14,0.0034889962426194313
6226,2018,42.225,-71.85000000000001,25,0.00644122383252818
6227,2018,42.225,-71.845,7,0.0016103059581320453
6228,2018,42.225,-71.84,14,0.0034889962426194313
6229,2018,42.225,-71.83500000000001,12,0.0029522275899087494
6230,2018,42.225,-71.81,24,0.006172839506172839
6231,2018,42.225,-71.805,28,0.007246376811594203
6232,2018,42.225,-71.8,106,0.02818035426731079
6233,2018,42.225,-71.795,70,0.018518518518518517
6234,2018,42.225,-71.79,43,0.011272141706924315
6235,2018,42.225,-71.785,28,0.007246376811594203
6236,2018,42.225,-71.765,44,0.011540526033279657
6237,2018,42.225,-71.76,41,0.010735373054213635
6238,2018,42.225,-71.755,16,0.004025764895330112
6239,2018,42.230000000000004,-71.855,14,0.0034889962426194313
6240,2018,42.230000000000004,-71.85000000000001,81,0.021470746108427266
6241,2018,42.230000000000004,-71.845,80,0.021202361782071924
6242,2018,42.230000000000004,-71.84,3,0.0005367686527106817
6243,2018,42.230000000000004,-71.83500000000001,26,0.006709608158883521
6244,2018,42.230000000000004,-71.83,14,0.0034889962426194313
6245,2018,42.230000000000004,-71.825,41,0.010735373054213635
6246,2018,42.230000000000004,-71.82000000000001,30,0.007783145464304884
6247,2018,42.230000000000004,-71.815,16,0.004025764895330112
6248,2018,42.230000000000004,-71.81,32,0.008319914117015567
6249,2018,42.230000000000004,-71.805,39,0.010198604401502952
6250,2018,42.230000000000004,-71.8,185,0.04938271604938271
6251,2018,42.230000000000004,-71.795,1974,0.5295222758990875
6252,2018,42.230000000000004,-71.79,154,0.04106280193236715
6253,2018,42.230000000000004,-71.785,18,0.004562533548040794
6254,2018,42.230000000000004,-71.78,3,0.0005367686527106817
6255,2018,42.230000000000004,-71.77,17,0.0042941492216854536
6256,2018,42.230000000000004,-71.765,26,0.006709608158883521
6257,2018,42.230000000000004,-71.76,37,0.009661835748792272
6258,2018,42.230000000000004,-71.755,74,0.019592055823939882
6259,2018,42.230000000000004,-71.75,52,0.013687600644122383
6260,2018,42.235,-71.86,42,0.011003757380568975
6261,2018,42.235,-71.855,100,0.026570048309178744
6262,2018,42.235,-71.85000000000001,119,0.03166935050993022
6263,2018,42.235,-71.845,172,0.04589371980676328
6264,2018,42.235,-71.84,3,0.0005367686527106817
6265,2018,42.235,-71.83500000000001,24,0.006172839506172839
6266,2018,42.235,-71.825,9,0.0021470746108427268
6267,2018,42.235,-71.82000000000001,42,0.011003757380568975
6268,2018,42.235,-71.815,94,0.0249597423510467
6269,2018,42.235,-71.81,15,0.0037573805689747716
6270,2018,42.235,-71.805,30,0.007783145464304884
6271,2018,42.235,-71.8,278,0.07434245840042941
6272,2018,42.235,-71.795,158,0.04213633923778851
6273,2018,42.235,-71.79,81,0.021470746108427266
6274,2018,42.235,-71.785,7,0.0016103059581320453
6275,2018,42.235,-71.77,71,0.01878690284487386
6276,2018,42.235,-71.765,46,0.012077294685990338
6277,2018,42.235,-71.76,32,0.008319914117015567
6278,2018,42.235,-71.755,107,0.028448738593666128
6279,2018,42.235,-71.75,52,0.013687600644122383
6280,2018,42.235,-71.745,16,0.004025764895330112
6281,2018,42.235,-71.74,24,0.006172839506172839
6282,2018,42.24,-71.865,183,0.048845947396672036
6283,2018,42.24,-71.86,30,0.007783145464304884
6284,2018,42.24,-71.855,154,0.04106280193236715
6285,2018,42.24,-71.85000000000001,151,0.040257648953301126
6286,2018,42.24,-71.845,492,0.13177670424047236
6287,2018,42.24,-71.84,189,0.05045625335480408
6288,2018,42.24,-71.83500000000001,156,0.04159957058507783
6289,2018,42.24,-71.83,296,0.07917337627482555
6290,2018,42.24,-71.825,395,0.10574342458400429
6291,2018,42.24,-71.82000000000001,334,0.0893719806763285
6292,2018,42.24,-71.815,251,0.0670960815888352
6293,2018,42.24,-71.81,138,0.03676865271068169
6294,2018,42.24,-71.805,434,0.11621041331186259
6295,2018,42.24,-71.8,566,0.1516371443907676
6296,2018,42.24,-71.795,497,0.13311862587224907
6297,2018,42.24,-71.79,113,0.030059044551798173
6298,2018,42.24,-71.785,3,0.0005367686527106817
6299,2018,42.24,-71.78,3,0.0005367686527106817
6300,2018,42.24,-71.775,3,0.0005367686527106817
6301,2018,42.24,-71.77,82,0.021739130434782608
6302,2018,42.24,-71.765,132,0.03515834675254965
6303,2018,42.24,-71.76,92,0.024422973698336015
6304,2018,42.24,-71.755,38,0.009930220075147612
6305,2018,42.24,-71.75,37,0.009661835748792272
6306,2018,42.24,-71.745,47,0.01234567901234568
6307,2018,42.24,-71.74,16,0.004025764895330112
6308,2018,42.245,-71.865,14,0.0034889962426194313
6309,2018,42.245,-71.86,15,0.0037573805689747716
6310,2018,42.245,-71.855,26,0.006709608158883521
6311,2018,42.245,-71.85000000000001,95,0.025228126677402037
6312,2018,42.245,-71.845,120,0.03193773483628556
6313,2018,42.245,-71.84,130,0.03462157809983897
6314,2018,42.245,-71.83500000000001,504,0.13499731615673644
6315,2018,42.245,-71.83,872,0.2337627482555019
6316,2018,42.245,-71.825,786,0.21068169618894256
6317,2018,42.245,-71.82000000000001,588,0.15754159957058508
6318,2018,42.245,-71.815,180,0.04804079441760601
6319,2018,42.245,-71.81,113,0.030059044551798173
6320,2018,42.245,-71.805,314,0.08400429414922168
6321,2018,42.245,-71.8,650,0.1741814278046162
6322,2018,42.245,-71.795,229,0.061191626409017714
6323,2018,42.245,-71.79,438,0.11728395061728394
6324,2018,42.245,-71.785,131,0.034889962426194306
6325,2018,42.245,-71.78,102,0.027106816961889425
6326,2018,42.245,-71.775,147,0.039184111647879764
6327,2018,42.245,-71.77,145,0.03864734299516908
6328,2018,42.245,-71.765,246,0.06575415995705851
6329,2018,42.245,-71.76,68,0.017981749865807837
6330,2018,42.245,-71.755,9,0.0021470746108427268
6331,2018,42.245,-71.75,16,0.004025764895330112
6332,2018,42.25,-71.865,10,0.0024154589371980675
6333,2018,42.25,-71.86,37,0.009661835748792272
6334,2018,42.25,-71.855,26,0.006709608158883521
6335,2018,42.25,-71.85000000000001,101,0.026838432635534083
6336,2018,42.25,-71.845,26,0.006709608158883521
6337,2018,42.25,-71.84,83,0.022007514761137947
6338,2018,42.25,-71.83500000000001,439,0.11755233494363929
6339,2018,42.25,-71.83,628,0.1682769726247987
6340,2018,42.25,-71.825,386,0.10332796564680623
6341,2018,42.25,-71.82000000000001,820,0.21980676328502416
6342,2018,42.25,-71.815,690,0.18491680085882983
6343,2018,42.25,-71.81,157,0.04186795491143317
6344,2018,42.25,-71.805,720,0.19296833064949007
6345,2018,42.25,-71.8,916,0.24557165861513688
6346,2018,42.25,-71.795,1278,0.3427267847557703
6347,2018,42.25,-71.79,1138,0.30515297906602257
6348,2018,42.25,-71.785,687,0.1841116478797638
6349,2018,42.25,-71.78,592,0.15861513687600645
6350,2018,42.25,-71.775,206,0.055018786902844875
6351,2018,42.25,-71.77,131,0.034889962426194306
6352,2018,42.25,-71.765,76,0.020128824476650563
6353,2018,42.25,-71.76,26,0.006709608158883521
6354,2018,42.25,-71.755,69,0.018250134192163175
6355,2018,42.255,-71.87,12,0.0029522275899087494
6356,2018,42.255,-71.86,7,0.0016103059581320453
6357,2018,42.255,-71.855,289,0.07729468599033816
6358,2018,42.255,-71.85000000000001,83,0.022007514761137947
6359,2018,42.255,-71.84,84,0.02227589908749329
6360,2018,42.255,-71.83500000000001,89,0.023617820719269992
6361,2018,42.255,-71.83,350,0.09366612989801396
6362,2018,42.255,-71.825,1309,0.35104669887278583
6363,2018,42.255,-71.82000000000001,713,0.19108964036500267
6364,2018,42.255,-71.815,1892,0.5075147611379496
6365,2018,42.255,-71.81,2204,0.5912506709608158
6366,2018,42.255,-71.805,446,0.11943102522812668
6367,2018,42.255,-71.8,1366,0.3663446054750403
6368,2018,42.255,-71.795,580,0.15539452495974235
6369,2018,42.255,-71.79,1216,0.32608695652173914
6370,2018,42.255,-71.785,359,0.09608158883521202
6371,2018,42.255,-71.78,238,0.06360708534621579
6372,2018,42.255,-71.775,102,0.027106816961889425
6373,2018,42.255,-71.77,61,0.01610305958132045
6374,2018,42.255,-71.765,96,0.02549651100375738
6375,2018,42.255,-71.76,16,0.004025764895330112
6376,2018,42.255,-71.755,15,0.0037573805689747716
6377,2018,42.26,-71.855,71,0.01878690284487386
6378,2018,42.26,-71.85000000000001,48,0.01261406333870102
6379,2018,42.26,-71.845,14,0.0034889962426194313
6380,2018,42.26,-71.84,61,0.01610305958132045
6381,2018,42.26,-71.83500000000001,179,0.04777241009125067
6382,2018,42.26,-71.83,229,0.061191626409017714
6383,2018,42.26,-71.825,403,0.10789049919484701
6384,2018,42.26,-71.82000000000001,1020,0.2734836285560923
6385,2018,42.26,-71.815,1600,0.42914653784219003
6386,2018,42.26,-71.81,1668,0.4473966720343532
6387,2018,42.26,-71.805,2014,0.5402576489533011
6388,2018,42.26,-71.8,729,0.19538378958668814
6389,2018,42.26,-71.795,911,0.24422973698336017
6390,2018,42.26,-71.79,218,0.058239398819108966
6391,2018,42.26,-71.785,130,0.03462157809983897
6392,2018,42.26,-71.78,108,0.02871712292002147
6393,2018,42.26,-71.775,78,0.020665593129361243
6394,2018,42.26,-71.77,217,0.057971014492753624
6395,2018,42.26,-71.765,7,0.0016103059581320453
6396,2018,42.26,-71.76,23,0.005904455179817498
6397,2018,42.26,-71.755,28,0.007246376811594203
6398,2018,42.265,-71.855,12,0.0029522275899087494
6399,2018,42.265,-71.85000000000001,7,0.0016103059581320453
6400,2018,42.265,-71.845,19,0.004830917874396135
6401,2018,42.265,-71.84,95,0.025228126677402037
6402,2018,42.265,-71.83500000000001,122,0.03247450348899624
6403,2018,42.265,-71.83,121,0.0322061191626409
6404,2018,42.265,-71.825,17,0.0042941492216854536
6405,2018,42.265,-71.82000000000001,148,0.039452495974235106
6406,2018,42.265,-71.815,616,0.16505636070853463
6407,2018,42.265,-71.81,815,0.21846484165324745
6408,2018,42.265,-71.805,976,0.2616747181964573
6409,2018,42.265,-71.8,547,0.1465378421900161
6410,2018,42.265,-71.795,548,0.14680622651637143
6411,2018,42.265,-71.79,480,0.12855609232420825
6412,2018,42.265,-71.785,258,0.0689747718733226
6413,2018,42.265,-71.78,124,0.033011272141706925
6414,2018,42.265,-71.775,125,0.03327965646806227
6415,2018,42.265,-71.77,72,0.019055287171229198
6416,2018,42.265,-71.765,20,0.005099302200751475
6417,2018,42.265,-71.76,111,0.029522275899087493
6418,2018,42.27,-71.855,55,0.014492753623188406
6419,2018,42.27,-71.85000000000001,41,0.010735373054213635
6420,2018,42.27,-71.845,34,0.00885668276972625
6421,2018,42.27,-71.84,90,0.023886205045625334
6422,2018,42.27,-71.83500000000001,80,0.021202361782071924
6423,2018,42.27,-71.83,81,0.021470746108427266
6424,2018,42.27,-71.825,49,0.01288244766505636
6425,2018,42.27,-71.82000000000001,344,0.0920558239398819
6426,2018,42.27,-71.815,182,0.048577563070316694
6427,2018,42.27,-71.81,274,0.07326892109500804
6428,2018,42.27,-71.805,340,0.09098228663446055
6429,2018,42.27,-71.8,324,0.08668813741277509
6430,2018,42.27,-71.795,659,0.17659688674181429
6431,2018,42.27,-71.79,697,0.18679549114331723
6432,2018,42.27,-71.785,133,0.03542673107890499
6433,2018,42.27,-71.78,219,0.0585077831454643
6434,2018,42.27,-71.775,162,0.043209876543209874
6435,2018,42.27,-71.77,96,0.02549651100375738
6436,2018,42.27,-71.765,126,0.0335480407944176
6437,2018,42.27,-71.76,86,0.02281266774020397
6438,2018,42.275,-71.885,7,0.0016103059581320453
6439,2018,42.275,-71.88,35,0.00912506709608159
6440,2018,42.275,-71.86,24,0.006172839506172839
6441,2018,42.275,-71.855,248,0.06629092860976919
6442,2018,42.275,-71.85000000000001,172,0.04589371980676328
6443,2018,42.275,-71.845,109,0.028985507246376812
6444,2018,42.275,-71.84,42,0.011003757380568975
6445,2018,42.275,-71.83500000000001,48,0.01261406333870102
6446,2018,42.275,-71.83,50,0.013150831991411703
6447,2018,42.275,-71.825,28,0.007246376811594203
6448,2018,42.275,-71.82000000000001,30,0.007783145464304884
6449,2018,42.275,-71.815,58,0.015297906602254429
6450,2018,42.275,-71.81,59,0.01556629092860977
6451,2018,42.275,-71.805,60,0.015834675254965107
6452,2018,42.275,-71.8,175,0.04669887278582931
6453,2018,42.275,-71.795,583,0.15619967793880837
6454,2018,42.275,-71.79,325,0.08695652173913043
6455,2018,42.275,-71.785,109,0.028985507246376812
6456,2018,42.275,-71.78,49,0.01288244766505636
6457,2018,42.275,-71.77,33,0.008588298443370907
6458,2018,42.275,-71.765,54,0.014224369296833066
6459,2018,42.28,-71.88,40,0.010466988727858293
6460,2018,42.28,-71.875,60,0.015834675254965107
6461,2018,42.28,-71.87,55,0.014492753623188406
6462,2018,42.28,-71.865,30,0.007783145464304884
6463,2018,42.28,-71.86,46,0.012077294685990338
6464,2018,42.28,-71.855,37,0.009661835748792272
6465,2018,42.28,-71.85000000000001,110,0.02925389157273215
6466,2018,42.28,-71.845,31,0.008051529790660227
6467,2018,42.28,-71.84,16,0.004025764895330112
6468,2018,42.28,-71.83500000000001,14,0.0034889962426194313
6469,2018,42.28,-71.83,31,0.008051529790660227
6470,2018,42.28,-71.825,18,0.004562533548040794
6471,2018,42.28,-71.82000000000001,37,0.009661835748792272
6472,2018,42.28,-71.815,72,0.019055287171229198
6473,2018,42.28,-71.81,190,0.05072463768115942
6474,2018,42.28,-71.805,181,0.04830917874396135
6475,2018,42.28,-71.8,50,0.013150831991411703
6476,2018,42.28,-71.795,982,0.2632850241545894
6477,2018,42.28,-71.79,154,0.04106280193236715
6478,2018,42.28,-71.765,117,0.031132581857219538
6479,2018,42.285000000000004,-71.88,3,0.0005367686527106817
6480,2018,42.285000000000004,-71.865,9,0.0021470746108427268
6481,2018,42.285000000000004,-71.855,47,0.01234567901234568
6482,2018,42.285000000000004,-71.85000000000001,16,0.004025764895330112
6483,2018,42.285000000000004,-71.845,34,0.00885668276972625
6484,2018,42.285000000000004,-71.84,7,0.0016103059581320453
6485,2018,42.285000000000004,-71.83500000000001,14,0.0034889962426194313
6486,2018,42.285000000000004,-71.83,40,0.010466988727858293
6487,2018,42.285000000000004,-71.82000000000001,11,0.0026838432635534087
6488,2018,42.285000000000004,-71.815,24,0.006172839506172839
6489,2018,42.285000000000004,-71.81,274,0.07326892109500804
6490,2018,42.285000000000004,-71.805,168,0.04482018250134192
6491,2018,42.285000000000004,-71.8,7,0.0016103059581320453
6492,2018,42.285000000000004,-71.795,209,0.055823939881910895
6493,2018,42.285000000000004,-71.79,154,0.04106280193236715
6494,2018,42.285000000000004,-71.78,30,0.007783145464304884
6495,2018,42.285000000000004,-71.775,17,0.0042941492216854536
6496,2018,42.285000000000004,-71.765,10,0.0024154589371980675
6497,2018,42.285000000000004,-71.76,25,0.00644122383252818
6498,2018,42.29,-71.86,9,0.0021470746108427268
6499,2018,42.29,-71.855,23,0.005904455179817498
6500,2018,42.29,-71.845,12,0.0029522275899087494
6501,2018,42.29,-71.84,39,0.010198604401502952
6502,2018,42.29,-71.83500000000001,10,0.0024154589371980675
6503,2018,42.29,-71.825,18,0.004562533548040794
6504,2018,42.29,-71.82000000000001,24,0.006172839506172839
6505,2018,42.29,-71.815,20,0.005099302200751475
6506,2018,42.29,-71.81,228,0.06092324208266237
6507,2018,42.29,-71.805,320,0.08561460010735372
6508,2018,42.29,-71.8,23,0.005904455179817498
6509,2018,42.29,-71.795,95,0.025228126677402037
6510,2018,42.29,-71.79,7,0.0016103059581320453
6511,2018,42.29,-71.785,78,0.020665593129361243
6512,2018,42.29,-71.78,526,0.14090177133655393
6513,2018,42.29,-71.775,473,0.1266774020397209
6514,2018,42.29,-71.765,44,0.011540526033279657
6515,2018,42.295,-71.85000000000001,16,0.004025764895330112
6516,2018,42.295,-71.845,3,0.0005367686527106817
6517,2018,42.295,-71.84,16,0.004025764895330112
6518,2018,42.295,-71.83500000000001,3,0.0005367686527106817
6519,2018,42.295,-71.825,3,0.0005367686527106817
6520,2018,42.295,-71.81,91,0.024154589371980676
6521,2018,42.295,-71.805,220,0.05877616747181964
6522,2018,42.295,-71.8,73,0.01932367149758454
6523,2018,42.295,-71.795,18,0.004562533548040794
6524,2018,42.295,-71.79,171,0.045625335480407946
6525,2018,42.295,-71.785,14,0.0034889962426194313
6526,2018,42.295,-71.78,570,0.15271068169618895
6527,2018,42.295,-71.775,293,0.07836822329575953
6528,2018,42.295,-71.77,593,0.1588835212023618
6529,2018,42.295,-71.765,50,0.013150831991411703
6530,2018,42.295,-71.76,23,0.005904455179817498
6531,2018,42.300000000000004,-71.845,9,0.0021470746108427268
6532,2018,42.300000000000004,-71.84,5,0.0010735373054213634
6533,2018,42.300000000000004,-71.83500000000001,33,0.008588298443370907
6534,2018,42.300000000000004,-71.83,9,0.0021470746108427268
6535,2018,42.300000000000004,-71.825,28,0.007246376811594203
6536,2018,42.300000000000004,-71.82000000000001,22,0.005636070853462158
6537,2018,42.300000000000004,-71.815,12,0.0029522275899087494
6538,2018,42.300000000000004,-71.81,198,0.052871712292002146
6539,2018,42.300000000000004,-71.805,55,0.014492753623188406
6540,2018,42.300000000000004,-71.8,190,0.05072463768115942
6541,2018,42.300000000000004,-71.795,44,0.011540526033279657
6542,2018,42.300000000000004,-71.79,101,0.026838432635534083
6543,2018,42.300000000000004,-71.785,56,0.014761137949543748
6544,2018,42.300000000000004,-71.78,417,0.11164787976382179
6545,2018,42.300000000000004,-71.775,184,0.04911433172302737
6546,2018,42.300000000000004,-71.77,194,0.051798174986580785
6547,2018,42.300000000000004,-71.765,190,0.05072463768115942
6548,2018,42.305,-71.84,21,0.0053676865271068165
6549,2018,42.305,-71.83500000000001,26,0.006709608158883521
6550,2018,42.305,-71.83,12,0.0029522275899087494
6551,2018,42.305,-71.825,30,0.007783145464304884
6552,2018,42.305,-71.82000000000001,6,0.0013419216317767041
6553,2018,42.305,-71.815,16,0.004025764895330112
6554,2018,42.305,-71.81,7,0.0016103059581320453
6555,2018,42.305,-71.805,100,0.026570048309178744
6556,2018,42.305,-71.8,108,0.02871712292002147
6557,2018,42.305,-71.795,61,0.01610305958132045
6558,2018,42.305,-71.79,71,0.01878690284487386
6559,2018,42.305,-71.785,123,0.03274288781535158
6560,2018,42.305,-71.78,42,0.011003757380568975
6561,2018,42.305,-71.775,477,0.12775093934514226
6562,2018,42.305,-71.77,7,0.0016103059581320453
6563,2018,42.31,-71.83500000000001,21,0.0053676865271068165
6564,2018,42.31,-71.83,3,0.0005367686527106817
6565,2018,42.31,-71.82000000000001,30,0.007783145464304884
6566,2018,42.31,-71.815,39,0.010198604401502952
6567,2018,42.31,-71.81,13,0.00322061191626409
6568,2018,42.31,-71.805,44,0.011540526033279657
6569,2018,42.31,-71.8,190,0.05072463768115942
6570,2018,42.31,-71.795,19,0.004830917874396135
6571,2018,42.31,-71.79,67,0.017713365539452495
6572,2018,42.31,-71.785,84,0.02227589908749329
6573,2018,42.31,-71.78,50,0.013150831991411703
6574,2018,42.31,-71.775,28,0.007246376811594203
6575,2018,42.315,-71.825,10,0.0024154589371980675
6576,2018,42.315,-71.82000000000001,13,0.00322061191626409
6577,2018,42.315,-71.815,14,0.0034889962426194313
6578,2018,42.315,-71.805,14,0.0034889962426194313
6579,2018,42.315,-71.8,130,0.03462157809983897
6580,2018,42.315,-71.795,45,0.011808910359634998
6581,2018,42.315,-71.79,30,0.007783145464304884
6582,2018,42.315,-71.785,17,0.0042941492216854536
6583,2018,42.315,-71.78,128,0.034084809447128286
